"","ds","facebook_s","googlesearch_s","type","solID","cluster","top_sol"
"40039",2024-01-25,1850,1050,"rawMedia","1_289_1",4,FALSE
"40040",2024-01-26,1950,1000,"rawMedia","1_289_1",4,FALSE
"40041",2024-01-27,1550,950,"rawMedia","1_289_1",4,FALSE
"40042",2024-01-28,1450,900,"rawMedia","1_289_1",4,FALSE
"40043",2024-01-29,1750,1050,"rawMedia","1_289_1",4,FALSE
"40044",2024-01-30,1700,1000,"rawMedia","1_289_1",4,FALSE
"40045",2024-01-31,1800,1050,"rawMedia","1_289_1",4,FALSE
"40046",2024-02-01,1900,1100,"rawMedia","1_289_1",4,FALSE
"40047",2024-02-02,2000,1050,"rawMedia","1_289_1",4,FALSE
"40048",2024-02-03,1600,1000,"rawMedia","1_289_1",4,FALSE
"40049",2024-02-04,1500,950,"rawMedia","1_289_1",4,FALSE
"40050",2024-02-05,1800,1100,"rawMedia","1_289_1",4,FALSE
"40051",2024-02-06,1750,1050,"rawMedia","1_289_1",4,FALSE
"40052",2024-02-07,1850,1100,"rawMedia","1_289_1",4,FALSE
"40053",2024-02-08,1950,1150,"rawMedia","1_289_1",4,FALSE
"40054",2024-02-09,2050,1100,"rawMedia","1_289_1",4,FALSE
"40055",2024-02-10,1650,1050,"rawMedia","1_289_1",4,FALSE
"40056",2024-02-11,1550,1000,"rawMedia","1_289_1",4,FALSE
"40057",2024-02-12,1850,1150,"rawMedia","1_289_1",4,FALSE
"40058",2024-02-13,1800,1100,"rawMedia","1_289_1",4,FALSE
"40059",2024-02-14,1900,1150,"rawMedia","1_289_1",4,FALSE
"40060",2024-02-15,2000,1200,"rawMedia","1_289_1",4,FALSE
"40061",2024-02-16,2100,1150,"rawMedia","1_289_1",4,FALSE
"40062",2024-02-17,1700,1100,"rawMedia","1_289_1",4,FALSE
"40063",2024-02-18,1600,1050,"rawMedia","1_289_1",4,FALSE
"40064",2024-02-19,1900,1200,"rawMedia","1_289_1",4,FALSE
"40065",2024-02-20,1850,1150,"rawMedia","1_289_1",4,FALSE
"40066",2024-02-21,1950,1200,"rawMedia","1_289_1",4,FALSE
"40067",2024-02-22,2050,1250,"rawMedia","1_289_1",4,FALSE
"40068",2024-02-23,2150,1200,"rawMedia","1_289_1",4,FALSE
"40069",2024-02-24,1750,1150,"rawMedia","1_289_1",4,FALSE
"40070",2024-02-25,1650,1100,"rawMedia","1_289_1",4,FALSE
"40071",2024-02-26,1950,1250,"rawMedia","1_289_1",4,FALSE
"40072",2024-02-27,1900,1200,"rawMedia","1_289_1",4,FALSE
"40073",2024-02-28,2000,1250,"rawMedia","1_289_1",4,FALSE
"40074",2024-02-29,2100,1300,"rawMedia","1_289_1",4,FALSE
"40075",2024-03-01,2200,1250,"rawMedia","1_289_1",4,FALSE
"40076",2024-03-02,1800,1200,"rawMedia","1_289_1",4,FALSE
"40077",2024-03-03,1700,1150,"rawMedia","1_289_1",4,FALSE
"40078",2024-03-04,2000,1300,"rawMedia","1_289_1",4,FALSE
"40079",2024-03-05,1950,1250,"rawMedia","1_289_1",4,FALSE
"40080",2024-03-06,2050,1300,"rawMedia","1_289_1",4,FALSE
"40081",2024-03-07,2150,1350,"rawMedia","1_289_1",4,FALSE
"40082",2024-03-08,2250,1300,"rawMedia","1_289_1",4,FALSE
"40083",2024-03-09,1850,1250,"rawMedia","1_289_1",4,FALSE
"40084",2024-03-10,1750,1200,"rawMedia","1_289_1",4,FALSE
"40085",2024-03-11,2050,1350,"rawMedia","1_289_1",4,FALSE
"40086",2024-03-12,2000,1300,"rawMedia","1_289_1",4,FALSE
"40087",2024-03-13,2100,1350,"rawMedia","1_289_1",4,FALSE
"40088",2024-03-14,2200,1400,"rawMedia","1_289_1",4,FALSE
"40089",2024-03-15,2300,1350,"rawMedia","1_289_1",4,FALSE
"40090",2024-03-16,1900,1300,"rawMedia","1_289_1",4,FALSE
"40091",2024-03-17,1800,1250,"rawMedia","1_289_1",4,FALSE
"40092",2024-03-18,2100,1400,"rawMedia","1_289_1",4,FALSE
"40093",2024-03-19,2050,1350,"rawMedia","1_289_1",4,FALSE
"40094",2024-03-20,2150,1400,"rawMedia","1_289_1",4,FALSE
"40095",2024-03-21,2250,1450,"rawMedia","1_289_1",4,FALSE
"40096",2024-03-22,2350,1400,"rawMedia","1_289_1",4,FALSE
"40097",2024-03-23,1950,1350,"rawMedia","1_289_1",4,FALSE
"40098",2024-03-24,1850,1300,"rawMedia","1_289_1",4,FALSE
"40099",2024-03-25,2150,1450,"rawMedia","1_289_1",4,FALSE
"40100",2024-03-26,2100,1400,"rawMedia","1_289_1",4,FALSE
"40101",2024-03-27,2200,1450,"rawMedia","1_289_1",4,FALSE
"40102",2024-03-28,2300,1500,"rawMedia","1_289_1",4,FALSE
"40103",2024-03-29,2400,1450,"rawMedia","1_289_1",4,FALSE
"40104",2024-03-30,2000,1400,"rawMedia","1_289_1",4,FALSE
"40105",2024-03-31,1900,1350,"rawMedia","1_289_1",4,FALSE
"40106",2024-01-01,1500,800,"rawSpend","1_289_1",4,FALSE
"40107",2024-01-02,1450,850,"rawSpend","1_289_1",4,FALSE
"40108",2024-01-03,1600,750,"rawSpend","1_289_1",4,FALSE
"40109",2024-01-04,1700,900,"rawSpend","1_289_1",4,FALSE
"40110",2024-01-05,1800,850,"rawSpend","1_289_1",4,FALSE
"40111",2024-01-06,1400,800,"rawSpend","1_289_1",4,FALSE
"40112",2024-01-07,1300,750,"rawSpend","1_289_1",4,FALSE
"40113",2024-01-08,1600,900,"rawSpend","1_289_1",4,FALSE
"40114",2024-01-09,1550,850,"rawSpend","1_289_1",4,FALSE
"40115",2024-01-10,1650,900,"rawSpend","1_289_1",4,FALSE
"40116",2024-01-11,1750,950,"rawSpend","1_289_1",4,FALSE
"40117",2024-01-12,1850,900,"rawSpend","1_289_1",4,FALSE
"40118",2024-01-13,1450,850,"rawSpend","1_289_1",4,FALSE
"40119",2024-01-14,1350,800,"rawSpend","1_289_1",4,FALSE
"40120",2024-01-15,1650,950,"rawSpend","1_289_1",4,FALSE
"40121",2024-01-16,1600,900,"rawSpend","1_289_1",4,FALSE
"40122",2024-01-17,1700,950,"rawSpend","1_289_1",4,FALSE
"40123",2024-01-18,1800,1000,"rawSpend","1_289_1",4,FALSE
"40124",2024-01-19,1900,950,"rawSpend","1_289_1",4,FALSE
"40125",2024-01-20,1500,900,"rawSpend","1_289_1",4,FALSE
"40126",2024-01-21,1400,850,"rawSpend","1_289_1",4,FALSE
"40127",2024-01-22,1700,1000,"rawSpend","1_289_1",4,FALSE
"40128",2024-01-23,1650,950,"rawSpend","1_289_1",4,FALSE
"40129",2024-01-24,1750,1000,"rawSpend","1_289_1",4,FALSE
"40130",2024-01-25,1850,1050,"rawSpend","1_289_1",4,FALSE
"40131",2024-01-26,1950,1000,"rawSpend","1_289_1",4,FALSE
"40132",2024-01-27,1550,950,"rawSpend","1_289_1",4,FALSE
"40133",2024-01-28,1450,900,"rawSpend","1_289_1",4,FALSE
"40134",2024-01-29,1750,1050,"rawSpend","1_289_1",4,FALSE
"40135",2024-01-30,1700,1000,"rawSpend","1_289_1",4,FALSE
"40136",2024-01-31,1800,1050,"rawSpend","1_289_1",4,FALSE
"40137",2024-02-01,1900,1100,"rawSpend","1_289_1",4,FALSE
"40138",2024-02-02,2000,1050,"rawSpend","1_289_1",4,FALSE
"40139",2024-02-03,1600,1000,"rawSpend","1_289_1",4,FALSE
"40140",2024-02-04,1500,950,"rawSpend","1_289_1",4,FALSE
"40141",2024-02-05,1800,1100,"rawSpend","1_289_1",4,FALSE
"40142",2024-02-06,1750,1050,"rawSpend","1_289_1",4,FALSE
"40143",2024-02-07,1850,1100,"rawSpend","1_289_1",4,FALSE
"40144",2024-02-08,1950,1150,"rawSpend","1_289_1",4,FALSE
"40145",2024-02-09,2050,1100,"rawSpend","1_289_1",4,FALSE
"40146",2024-02-10,1650,1050,"rawSpend","1_289_1",4,FALSE
"40147",2024-02-11,1550,1000,"rawSpend","1_289_1",4,FALSE
"40148",2024-02-12,1850,1150,"rawSpend","1_289_1",4,FALSE
"40149",2024-02-13,1800,1100,"rawSpend","1_289_1",4,FALSE
"40150",2024-02-14,1900,1150,"rawSpend","1_289_1",4,FALSE
"40151",2024-02-15,2000,1200,"rawSpend","1_289_1",4,FALSE
"40152",2024-02-16,2100,1150,"rawSpend","1_289_1",4,FALSE
"40153",2024-02-17,1700,1100,"rawSpend","1_289_1",4,FALSE
"40154",2024-02-18,1600,1050,"rawSpend","1_289_1",4,FALSE
"40155",2024-02-19,1900,1200,"rawSpend","1_289_1",4,FALSE
"40156",2024-02-20,1850,1150,"rawSpend","1_289_1",4,FALSE
"40157",2024-02-21,1950,1200,"rawSpend","1_289_1",4,FALSE
"40158",2024-02-22,2050,1250,"rawSpend","1_289_1",4,FALSE
"40159",2024-02-23,2150,1200,"rawSpend","1_289_1",4,FALSE
"40160",2024-02-24,1750,1150,"rawSpend","1_289_1",4,FALSE
"40161",2024-02-25,1650,1100,"rawSpend","1_289_1",4,FALSE
"40162",2024-02-26,1950,1250,"rawSpend","1_289_1",4,FALSE
"40163",2024-02-27,1900,1200,"rawSpend","1_289_1",4,FALSE
"40164",2024-02-28,2000,1250,"rawSpend","1_289_1",4,FALSE
"40165",2024-02-29,2100,1300,"rawSpend","1_289_1",4,FALSE
"40166",2024-03-01,2200,1250,"rawSpend","1_289_1",4,FALSE
"40167",2024-03-02,1800,1200,"rawSpend","1_289_1",4,FALSE
"40168",2024-03-03,1700,1150,"rawSpend","1_289_1",4,FALSE
"40169",2024-03-04,2000,1300,"rawSpend","1_289_1",4,FALSE
"40170",2024-03-05,1950,1250,"rawSpend","1_289_1",4,FALSE
"40171",2024-03-06,2050,1300,"rawSpend","1_289_1",4,FALSE
"40172",2024-03-07,2150,1350,"rawSpend","1_289_1",4,FALSE
"40173",2024-03-08,2250,1300,"rawSpend","1_289_1",4,FALSE
"40174",2024-03-09,1850,1250,"rawSpend","1_289_1",4,FALSE
"40175",2024-03-10,1750,1200,"rawSpend","1_289_1",4,FALSE
"40176",2024-03-11,2050,1350,"rawSpend","1_289_1",4,FALSE
"40177",2024-03-12,2000,1300,"rawSpend","1_289_1",4,FALSE
"40178",2024-03-13,2100,1350,"rawSpend","1_289_1",4,FALSE
"40179",2024-03-14,2200,1400,"rawSpend","1_289_1",4,FALSE
"40180",2024-03-15,2300,1350,"rawSpend","1_289_1",4,FALSE
"40181",2024-03-16,1900,1300,"rawSpend","1_289_1",4,FALSE
"40182",2024-03-17,1800,1250,"rawSpend","1_289_1",4,FALSE
"40183",2024-03-18,2100,1400,"rawSpend","1_289_1",4,FALSE
"40184",2024-03-19,2050,1350,"rawSpend","1_289_1",4,FALSE
"40185",2024-03-20,2150,1400,"rawSpend","1_289_1",4,FALSE
"40186",2024-03-21,2250,1450,"rawSpend","1_289_1",4,FALSE
"40187",2024-03-22,2350,1400,"rawSpend","1_289_1",4,FALSE
"40188",2024-03-23,1950,1350,"rawSpend","1_289_1",4,FALSE
"40189",2024-03-24,1850,1300,"rawSpend","1_289_1",4,FALSE
"40190",2024-03-25,2150,1450,"rawSpend","1_289_1",4,FALSE
"40191",2024-03-26,2100,1400,"rawSpend","1_289_1",4,FALSE
"40192",2024-03-27,2200,1450,"rawSpend","1_289_1",4,FALSE
"40193",2024-03-28,2300,1500,"rawSpend","1_289_1",4,FALSE
"40194",2024-03-29,2400,1450,"rawSpend","1_289_1",4,FALSE
"40195",2024-03-30,2000,1400,"rawSpend","1_289_1",4,FALSE
"40196",2024-03-31,1900,1350,"rawSpend","1_289_1",4,FALSE
"40197",2024-01-01,1500,800,"predictedExposure","1_289_1",4,FALSE
"40198",2024-01-02,1450,850,"predictedExposure","1_289_1",4,FALSE
"40199",2024-01-03,1600,750,"predictedExposure","1_289_1",4,FALSE
"40200",2024-01-04,1700,900,"predictedExposure","1_289_1",4,FALSE
"40201",2024-01-05,1800,850,"predictedExposure","1_289_1",4,FALSE
"40202",2024-01-06,1400,800,"predictedExposure","1_289_1",4,FALSE
"40203",2024-01-07,1300,750,"predictedExposure","1_289_1",4,FALSE
"40204",2024-01-08,1600,900,"predictedExposure","1_289_1",4,FALSE
"40205",2024-01-09,1550,850,"predictedExposure","1_289_1",4,FALSE
"40206",2024-01-10,1650,900,"predictedExposure","1_289_1",4,FALSE
"40207",2024-01-11,1750,950,"predictedExposure","1_289_1",4,FALSE
"40208",2024-01-12,1850,900,"predictedExposure","1_289_1",4,FALSE
"40209",2024-01-13,1450,850,"predictedExposure","1_289_1",4,FALSE
"40210",2024-01-14,1350,800,"predictedExposure","1_289_1",4,FALSE
"40211",2024-01-15,1650,950,"predictedExposure","1_289_1",4,FALSE
"40212",2024-01-16,1600,900,"predictedExposure","1_289_1",4,FALSE
"40213",2024-01-17,1700,950,"predictedExposure","1_289_1",4,FALSE
"40214",2024-01-18,1800,1000,"predictedExposure","1_289_1",4,FALSE
"40215",2024-01-19,1900,950,"predictedExposure","1_289_1",4,FALSE
"40216",2024-01-20,1500,900,"predictedExposure","1_289_1",4,FALSE
"40217",2024-01-21,1400,850,"predictedExposure","1_289_1",4,FALSE
"40218",2024-01-22,1700,1000,"predictedExposure","1_289_1",4,FALSE
"40219",2024-01-23,1650,950,"predictedExposure","1_289_1",4,FALSE
"40220",2024-01-24,1750,1000,"predictedExposure","1_289_1",4,FALSE
"40221",2024-01-25,1850,1050,"predictedExposure","1_289_1",4,FALSE
"40222",2024-01-26,1950,1000,"predictedExposure","1_289_1",4,FALSE
"40223",2024-01-27,1550,950,"predictedExposure","1_289_1",4,FALSE
"40224",2024-01-28,1450,900,"predictedExposure","1_289_1",4,FALSE
"40225",2024-01-29,1750,1050,"predictedExposure","1_289_1",4,FALSE
"40226",2024-01-30,1700,1000,"predictedExposure","1_289_1",4,FALSE
"40227",2024-01-31,1800,1050,"predictedExposure","1_289_1",4,FALSE
"40228",2024-02-01,1900,1100,"predictedExposure","1_289_1",4,FALSE
"40229",2024-02-02,2000,1050,"predictedExposure","1_289_1",4,FALSE
"40230",2024-02-03,1600,1000,"predictedExposure","1_289_1",4,FALSE
"40231",2024-02-04,1500,950,"predictedExposure","1_289_1",4,FALSE
"40232",2024-02-05,1800,1100,"predictedExposure","1_289_1",4,FALSE
"40233",2024-02-06,1750,1050,"predictedExposure","1_289_1",4,FALSE
"40234",2024-02-07,1850,1100,"predictedExposure","1_289_1",4,FALSE
"40235",2024-02-08,1950,1150,"predictedExposure","1_289_1",4,FALSE
"40236",2024-02-09,2050,1100,"predictedExposure","1_289_1",4,FALSE
"40237",2024-02-10,1650,1050,"predictedExposure","1_289_1",4,FALSE
"40238",2024-02-11,1550,1000,"predictedExposure","1_289_1",4,FALSE
"40239",2024-02-12,1850,1150,"predictedExposure","1_289_1",4,FALSE
"40240",2024-02-13,1800,1100,"predictedExposure","1_289_1",4,FALSE
"40241",2024-02-14,1900,1150,"predictedExposure","1_289_1",4,FALSE
"40242",2024-02-15,2000,1200,"predictedExposure","1_289_1",4,FALSE
"40243",2024-02-16,2100,1150,"predictedExposure","1_289_1",4,FALSE
"40244",2024-02-17,1700,1100,"predictedExposure","1_289_1",4,FALSE
"40245",2024-02-18,1600,1050,"predictedExposure","1_289_1",4,FALSE
"40246",2024-02-19,1900,1200,"predictedExposure","1_289_1",4,FALSE
"40247",2024-02-20,1850,1150,"predictedExposure","1_289_1",4,FALSE
"40248",2024-02-21,1950,1200,"predictedExposure","1_289_1",4,FALSE
"40249",2024-02-22,2050,1250,"predictedExposure","1_289_1",4,FALSE
"40250",2024-02-23,2150,1200,"predictedExposure","1_289_1",4,FALSE
"40251",2024-02-24,1750,1150,"predictedExposure","1_289_1",4,FALSE
"40252",2024-02-25,1650,1100,"predictedExposure","1_289_1",4,FALSE
"40253",2024-02-26,1950,1250,"predictedExposure","1_289_1",4,FALSE
"40254",2024-02-27,1900,1200,"predictedExposure","1_289_1",4,FALSE
"40255",2024-02-28,2000,1250,"predictedExposure","1_289_1",4,FALSE
"40256",2024-02-29,2100,1300,"predictedExposure","1_289_1",4,FALSE
"40257",2024-01-01,1500,800,"adstockedMedia","1_289_1",4,FALSE
"40258",2024-01-02,1715.581198945,875.784606832,"adstockedMedia","1_289_1",4,FALSE
"40259",2024-01-03,1903.75074113554,778.227202195851,"adstockedMedia","1_289_1",4,FALSE
"40260",2024-01-04,2037.06693621547,925.082853043234,"adstockedMedia","1_289_1",4,FALSE
"40261",2024-01-05,2160.67111950088,879.816122065931,"adstockedMedia","1_289_1",4,FALSE
"40262",2024-01-06,1782.55575096192,828.357140989906,"adstockedMedia","1_289_1",4,FALSE
"40263",2024-01-07,1615.60886235118,776.69857899613,"adstockedMedia","1_289_1",4,FALSE
"40264",2024-01-08,1886.05022579293,925.033584357985,"adstockedMedia","1_289_1",4,FALSE
"40265",2024-01-09,1883.93298682438,879.814534098833,"adstockedMedia","1_289_1",4,FALSE
"40266",2024-01-10,1983.55812091524,928.357089808522,"adstockedMedia","1_289_1",4,FALSE
"40267",2024-01-11,2101.19716261984,979.921653200516,"adstockedMedia","1_289_1",4,FALSE
"40268",2024-01-12,2222.02564111227,931.583618192423,"adstockedMedia","1_289_1",4,FALSE
"40269",2024-01-13,1843.41882256875,880.02564665778,"adstockedMedia","1_289_1",4,FALSE
"40270",2024-01-14,1676.38492070373,828.363894126434,"adstockedMedia","1_289_1",4,FALSE
"40271",2024-01-15,1946.81087808921,976.698796654843,"adstockedMedia","1_289_1",4,FALSE
"40272",2024-01-16,1944.69091141473,931.479743081291,"adstockedMedia","1_289_1",4,FALSE
"40273",2024-01-17,2044.31556255398,980.022298684154,"adstockedMedia","1_289_1",4,FALSE
"40274",2024-01-18,2161.95451875001,1031.5868620727,"adstockedMedia","1_289_1",4,FALSE
"40275",2024-01-19,2282.78298210279,983.248827064502,"adstockedMedia","1_289_1",4,FALSE
"40276",2024-01-20,1904.17616087873,931.690855529854,"adstockedMedia","1_289_1",4,FALSE
"40277",2024-01-21,1737.14225853911,880.029102998509,"adstockedMedia","1_289_1",4,FALSE
"40278",2024-01-22,2007.56821584056,1028.36400552692,"adstockedMedia","1_289_1",4,FALSE
"40279",2024-01-23,2005.44824915121,983.144951953365,"adstockedMedia","1_289_1",4,FALSE
"40280",2024-01-24,2105.07290028782,1031.68750755623,"adstockedMedia","1_289_1",4,FALSE
"40281",2024-01-25,2222.71185648338,1083.25207094478,"adstockedMedia","1_289_1",4,FALSE
"40282",2024-01-26,2343.54031983608,1034.91403593658,"adstockedMedia","1_289_1",4,FALSE
"40283",2024-01-27,1964.93349861201,983.356064401929,"adstockedMedia","1_289_1",4,FALSE
"40284",2024-01-28,1797.89959627238,931.694311870583,"adstockedMedia","1_289_1",4,FALSE
"40285",2024-01-29,2068.32555357383,1080.02921439899,"adstockedMedia","1_289_1",4,FALSE
"40286",2024-01-30,2066.20558688448,1034.81016082544,"adstockedMedia","1_289_1",4,FALSE
"40287",2024-01-31,2165.83023802109,1083.3527164283,"adstockedMedia","1_289_1",4,FALSE
"40288",2024-02-01,2283.46919421665,1134.91727981685,"adstockedMedia","1_289_1",4,FALSE
"40289",2024-02-02,2404.29765756935,1086.57924480865,"adstockedMedia","1_289_1",4,FALSE
"40290",2024-02-03,2025.69083634528,1035.021273274,"adstockedMedia","1_289_1",4,FALSE
"40291",2024-02-04,1858.65693400565,983.359520742658,"adstockedMedia","1_289_1",4,FALSE
"40292",2024-02-05,2129.08289130711,1131.69442327107,"adstockedMedia","1_289_1",4,FALSE
"40293",2024-02-06,2126.96292461775,1086.47536969751,"adstockedMedia","1_289_1",4,FALSE
"40294",2024-02-07,2226.58757575436,1135.01792530038,"adstockedMedia","1_289_1",4,FALSE
"40295",2024-02-08,2344.22653194992,1186.58248868893,"adstockedMedia","1_289_1",4,FALSE
"40296",2024-02-09,2465.05499530263,1138.24445368073,"adstockedMedia","1_289_1",4,FALSE
"40297",2024-02-10,2086.44817407856,1086.68648214608,"adstockedMedia","1_289_1",4,FALSE
"40298",2024-02-11,1919.41427173893,1035.02472961473,"adstockedMedia","1_289_1",4,FALSE
"40299",2024-02-12,2189.84022904038,1183.35963214314,"adstockedMedia","1_289_1",4,FALSE
"40300",2024-02-13,2187.72026235102,1138.14057856959,"adstockedMedia","1_289_1",4,FALSE
"40301",2024-02-14,2287.34491348764,1186.68313417245,"adstockedMedia","1_289_1",4,FALSE
"40302",2024-02-15,2404.9838696832,1238.247697561,"adstockedMedia","1_289_1",4,FALSE
"40303",2024-02-16,2525.8123330359,1189.9096625528,"adstockedMedia","1_289_1",4,FALSE
"40304",2024-02-17,2147.20551181183,1138.35169101815,"adstockedMedia","1_289_1",4,FALSE
"40305",2024-02-18,1980.1716094722,1086.68993848681,"adstockedMedia","1_289_1",4,FALSE
"40306",2024-02-19,2250.59756677365,1235.02484101522,"adstockedMedia","1_289_1",4,FALSE
"40307",2024-02-20,2248.4776000843,1189.80578744166,"adstockedMedia","1_289_1",4,FALSE
"40308",2024-02-21,2348.10225122091,1238.34834304453,"adstockedMedia","1_289_1",4,FALSE
"40309",2024-02-22,2465.74120741647,1289.91290643308,"adstockedMedia","1_289_1",4,FALSE
"40310",2024-02-23,2586.56967076917,1241.57487142487,"adstockedMedia","1_289_1",4,FALSE
"40311",2024-02-24,2207.9628495451,1190.01689989023,"adstockedMedia","1_289_1",4,FALSE
"40312",2024-02-25,2040.92894720547,1138.35514735888,"adstockedMedia","1_289_1",4,FALSE
"40313",2024-02-26,2311.35490450692,1286.69004988729,"adstockedMedia","1_289_1",4,FALSE
"40314",2024-02-27,2309.23493781757,1241.47099631374,"adstockedMedia","1_289_1",4,FALSE
"40315",2024-02-28,2408.85958895418,1290.0135519166,"adstockedMedia","1_289_1",4,FALSE
"40316",2024-02-29,2526.49854514974,1341.57811530515,"adstockedMedia","1_289_1",4,FALSE
"40317",2024-03-01,2647.32700850244,1293.24008029695,"adstockedMedia","1_289_1",4,FALSE
"40318",2024-03-02,2268.72018727837,1241.6821087623,"adstockedMedia","1_289_1",4,FALSE
"40319",2024-03-03,2101.68628493874,1190.02035623096,"adstockedMedia","1_289_1",4,FALSE
"40320",2024-03-04,2372.1122422402,1338.35525875936,"adstockedMedia","1_289_1",4,FALSE
"40321",2024-03-05,2369.99227555084,1293.13620518581,"adstockedMedia","1_289_1",4,FALSE
"40322",2024-03-06,2469.61692668745,1341.67876078868,"adstockedMedia","1_289_1",4,FALSE
"40323",2024-03-07,2587.25588288301,1393.24332417723,"adstockedMedia","1_289_1",4,FALSE
"40324",2024-03-08,2708.08434623572,1344.90528916902,"adstockedMedia","1_289_1",4,FALSE
"40325",2024-03-09,2329.47752501165,1293.34731763438,"adstockedMedia","1_289_1",4,FALSE
"40326",2024-03-10,2162.44362267202,1241.68556510303,"adstockedMedia","1_289_1",4,FALSE
"40327",2024-03-11,2432.86957997347,1390.02046763144,"adstockedMedia","1_289_1",4,FALSE
"40328",2024-03-12,2430.74961328411,1344.80141405789,"adstockedMedia","1_289_1",4,FALSE
"40329",2024-03-13,2530.37426442073,1393.34396966075,"adstockedMedia","1_289_1",4,FALSE
"40330",2024-03-14,2648.01322061629,1444.9085330493,"adstockedMedia","1_289_1",4,FALSE
"40331",2024-03-15,2768.84168396899,1396.5704980411,"adstockedMedia","1_289_1",4,FALSE
"40332",2024-03-16,2390.23486274492,1345.01252650645,"adstockedMedia","1_289_1",4,FALSE
"40333",2024-03-17,2223.20096040529,1293.3507739751,"adstockedMedia","1_289_1",4,FALSE
"40334",2024-03-18,2493.62691770674,1441.68567650351,"adstockedMedia","1_289_1",4,FALSE
"40335",2024-03-19,2491.50695101739,1396.46662292996,"adstockedMedia","1_289_1",4,FALSE
"40336",2024-03-20,2591.131602154,1445.00917853282,"adstockedMedia","1_289_1",4,FALSE
"40337",2024-03-21,2708.77055834956,1496.57374192138,"adstockedMedia","1_289_1",4,FALSE
"40338",2024-03-22,2829.59902170226,1448.23570691317,"adstockedMedia","1_289_1",4,FALSE
"40339",2024-03-23,2450.99220047819,1396.67773537852,"adstockedMedia","1_289_1",4,FALSE
"40340",2024-03-24,2283.95829813856,1345.01598284718,"adstockedMedia","1_289_1",4,FALSE
"40341",2024-03-25,2554.38425544001,1493.35088537559,"adstockedMedia","1_289_1",4,FALSE
"40342",2024-03-26,2552.26428875066,1448.13183180204,"adstockedMedia","1_289_1",4,FALSE
"40343",2024-03-27,2651.88893988727,1496.6743874049,"adstockedMedia","1_289_1",4,FALSE
"40344",2024-03-28,2769.52789608283,1548.23895079345,"adstockedMedia","1_289_1",4,FALSE
"40345",2024-03-29,2890.35635943553,1499.90091578525,"adstockedMedia","1_289_1",4,FALSE
"40346",2024-03-30,2511.74953821146,1448.3429442506,"adstockedMedia","1_289_1",4,FALSE
"40347",2024-03-31,2344.71563587183,1396.68119171925,"adstockedMedia","1_289_1",4,FALSE
"40348",2024-01-01,0.45019036856679,0.426262886156261,"saturatedMedia","1_289_1",4,FALSE
"40349",2024-01-02,0.468985498273478,0.449550553806208,"saturatedMedia","1_289_1",4,FALSE
"40350",2024-01-03,0.483615544134532,0.419222906261865,"saturatedMedia","1_289_1",4,FALSE
"40351",2024-01-04,0.493146922937081,0.463755943430387,"saturatedMedia","1_289_1",4,FALSE
"40352",2024-01-05,0.50144661343364,0.45073907051678,"saturatedMedia","1_289_1",4,FALSE
"40353",2024-01-06,0.474364070256826,0.435192413129361,"saturatedMedia","1_289_1",4,FALSE
"40354",2024-01-07,0.460568041815467,0.418722486146705,"saturatedMedia","1_289_1",4,FALSE
"40355",2024-01-08,0.482300898285476,0.463742095507709,"saturatedMedia","1_289_1",4,FALSE
"40356",2024-01-09,0.482142838179376,0.450738603335462,"saturatedMedia","1_289_1",4,FALSE
"40357",2024-01-10,0.489397502135342,0.464674705938568,"saturatedMedia","1_289_1",4,FALSE
"40358",2024-01-11,0.497513889475855,0.478757725813011,"saturatedMedia","1_289_1",4,FALSE
"40359",2024-01-12,0.505391659966274,0.465577150257414,"saturatedMedia","1_289_1",4,FALSE
"40360",2024-01-13,0.479084327327329,0.450800706202935,"saturatedMedia","1_289_1",4,FALSE
"40361",2024-01-14,0.465742863347377,0.43519450820562,"saturatedMedia","1_289_1",4,FALSE
"40362",2024-01-15,0.486764220041318,0.47789827778894,"saturatedMedia","1_289_1",4,FALSE
"40363",2024-01-16,0.486610813092812,0.465548142081243,"saturatedMedia","1_289_1",4,FALSE
"40364",2024-01-17,0.493647319432136,0.478784521732894,"saturatedMedia","1_289_1",4,FALSE
"40365",2024-01-18,0.501530279911529,0.492175491741079,"saturatedMedia","1_289_1",4,FALSE
"40366",2024-01-19,0.509191763683378,0.479642163373586,"saturatedMedia","1_289_1",4,FALSE
"40367",2024-01-20,0.483646992965534,0.465607094220465,"saturatedMedia","1_289_1",4,FALSE
"40368",2024-01-21,0.470738869735289,0.450801722841622,"saturatedMedia","1_289_1",4,FALSE
"40369",2024-01-22,0.49109214834693,0.491357840277933,"saturatedMedia","1_289_1",4,FALSE
"40370",2024-01-23,0.490943329093805,0.479614594368053,"saturatedMedia","1_289_1",4,FALSE
"40371",2024-01-24,0.497773539792664,0.492200985443326,"saturatedMedia","1_289_1",4,FALSE
"40372",2024-01-25,0.505435161501603,0.504948162682451,"saturatedMedia","1_289_1",4,FALSE
"40373",2024-01-26,0.512891025530699,0.493016977089055,"saturatedMedia","1_289_1",4,FALSE
"40374",2024-01-27,0.488068946295911,0.479670621806576,"saturatedMedia","1_289_1",4,FALSE
"40375",2024-01-28,0.475568688783725,0.465608059283899,"saturatedMedia","1_289_1",4,FALSE
"40376",2024-01-29,0.495292311330664,0.504169420438954,"saturatedMedia","1_289_1",4,FALSE
"40377",2024-01-30,0.495147832479276,0.492990746042876,"saturatedMedia","1_289_1",4,FALSE
